video_path,label,split,snr_db,lux_estimate
Clapping/arducam_D_clapping_7_14.avi,5,val,-24.594873859171283,0.35942342877388
Clapping/arducam_D_clapping_7_15.avi,5,all,-24.94398712056928,0.33499813079833984
Clapping/arducam_D_clapping_7_16.avi,5,train,-25.36612688958108,0.343158096075058
Clapping/arducam_D_clapping_7_17.avi,5,train,-25.6552621959585,0.3318672180175781
Clapping/arducam_D_clapping_7_18.avi,5,train,-25.703360949997354,0.319185346364975
Clapping/arducam_D_clapping_7_2.avi,5,train,-20.033585173743113,0.6213719248771667
Clapping/arducam_D_clapping_7_3.avi,5,val,-20.77002443765339,0.5964179039001465
Clapping/arducam_D_clapping_7_4.avi,5,train,-21.113364143030985,0.5615670084953308
Clapping/arducam_D_clapping_7_5.avi,5,train,-21.537592073457432,0.5431262254714966
Clapping/arducam_D_clapping_7_6.avi,5,val,-21.775032856634684,0.5313315987586975
Clapping/arducam_D_clapping_7_7.avi,5,all,-21.67943134642484,0.4638848304748535
Clapping/arducam_D_clapping_7_8.avi,5,train,-22.31194878879346,0.44973617792129517
Clapping/arducam_D_clapping_8_1.avi,5,train,-28.863270533712285,0.2148035615682602
Clapping/arducam_D_clapping_7_9.avi,5,val,-22.709584109551084,0.41204971075057983
Clapping/arducam_D_clapping_8_10.avi,5,train,-28.91794155309866,0.21345990896224976
Clapping/arducam_D_clapping_8_11.avi,5,train,-28.840142403330123,0.21865017712116241
Clapping/arducam_D_clapping_8_13.avi,5,train,-29.040969513558053,0.21140490472316742
Clapping/arducam_D_clapping_8_12.avi,5,all,-28.835579863691752,0.21864017844200134
Clapping/arducam_D_clapping_8_14.avi,5,train,-29.115139805110154,0.20783980190753937
Clapping/arducam_D_clapping_8_16.avi,5,train,-29.165135632764112,0.20394986867904663
Clapping/arducam_D_clapping_8_15.avi,5,train,-28.973953410198813,0.2129257172346115
Clapping/arducam_D_clapping_8_17.avi,5,train,-28.970190286636353,0.21635952591896057
Clapping/arducam_D_clapping_8_2.avi,5,train,-28.82900366740944,0.2192545086145401
Clapping/arducam_D_clapping_8_18.avi,5,train,-29.16906484535762,0.2076188176870346
Clapping/arducam_D_clapping_8_3.avi,5,train,-28.98218317369444,0.2093581259250641
Clapping/arducam_D_clapping_8_4.avi,5,train,-28.964013821255843,0.21208786964416504
Clapping/arducam_D_clapping_8_5.avi,5,train,-28.985547238746577,0.21123084425926208
Clapping/arducam_D_clapping_8_6.avi,5,train,-28.95542043500242,0.2117246389389038
Clapping/arducam_D_clapping_8_7.avi,5,train,-28.834655954126728,0.21647411584854126
Clapping/arducam_D_clapping_8_8.avi,5,train,-28.85270812681743,0.21589632332324982
Clapping/arducam_D_clapping_8_9.avi,5,train,-28.968837686947413,0.21177470684051514
Clapping/arducam_E_clapping_0_1.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_11.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_10.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_0_12.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_13.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_14.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_15.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_18.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_16.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_0_17.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_2.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_3.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_4.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_5.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_6.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_7.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_1_1.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_0_8.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_0_9.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_10.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_11.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_1_12.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_1_13.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_14.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_15.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_17.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_16.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_18.avi,5,val,inf,0.0
Clapping/arducam_E_clapping_1_3.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_2.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_4.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_5.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_6.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_1_7.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_1_8.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_1_9.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_1.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_10.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_11.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_2_12.avi,5,val,inf,0.0
Clapping/arducam_E_clapping_2_13.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_14.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_2_15.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_16.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_18.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_2.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_17.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_3.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_4.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_5.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_2_7.avi,5,val,inf,0.0
Clapping/arducam_E_clapping_2_6.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_8.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_2_9.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_1.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_9_13.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_15.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_16.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_17.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_10.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_11.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_12.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_9_14.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_18.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_2.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_3.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_4.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_6.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_5.avi,5,all,inf,0.0
Clapping/arducam_E_clapping_9_7.avi,5,val,inf,0.0
Clapping/arducam_E_clapping_9_8.avi,5,train,inf,0.0
Clapping/arducam_E_clapping_9_9.avi,5,all,inf,0.0
Clapping/brio_4k_A_clapping_3_1.avi,5,train,-27.166757424672443,0.2405080944299698
Clapping/brio_4k_A_clapping_3_11.avi,5,train,-26.89257236627432,0.24966436624526978
Clapping/brio_4k_A_clapping_3_10.avi,5,train,-27.066815086439544,0.24402906000614166
Clapping/brio_4k_A_clapping_3_16.avi,5,train,-27.23545401436942,0.2364102303981781
Clapping/brio_4k_A_clapping_3_14.avi,5,train,-26.744653078225944,0.25456687808036804
Clapping/brio_4k_A_clapping_3_13.avi,5,all,-26.748055072057817,0.2540942132472992
Clapping/brio_4k_A_clapping_3_12.avi,5,train,-26.44776675307635,0.26523324847221375
Clapping/brio_4k_A_clapping_3_15.avi,5,all,-26.551614449574398,0.2612651288509369
Clapping/brio_4k_A_clapping_3_17.avi,5,train,-26.917929374254665,0.24686908721923828
Clapping/brio_4k_A_clapping_3_18.avi,5,train,-27.097445136135065,0.24294202029705048
Clapping/brio_4k_A_clapping_3_2.avi,5,train,-27.086393742334273,0.24043306708335876
Clapping/brio_4k_A_clapping_3_5.avi,5,train,-26.778356937261727,0.25331294536590576
Clapping/brio_4k_A_clapping_3_6.avi,5,train,-26.64522599715453,0.25847128033638
Clapping/brio_4k_A_clapping_3_4.avi,5,train,-26.855945133027575,0.250805526971817
Clapping/brio_4k_A_clapping_3_7.avi,5,train,-27.025641225418955,0.24581144750118256
Clapping/brio_4k_A_clapping_3_3.avi,5,all,-27.576278012532455,0.202424556016922
Clapping/brio_4k_A_clapping_3_8.avi,5,all,-27.207327343168714,0.23154200613498688
Clapping/brio_4k_A_clapping_3_9.avi,5,train,-27.22178986439338,0.23870036005973816
Clapping/brio_4k_A_clapping_5_1.avi,5,train,-19.07244216721013,0.7499244809150696
Clapping/brio_4k_A_clapping_5_11.avi,5,train,-19.632449516883263,0.7697623372077942
Clapping/brio_4k_A_clapping_5_10.avi,5,train,-18.34761042461217,0.8839256763458252
Clapping/brio_4k_A_clapping_5_12.avi,5,all,-18.798834074323423,0.8250426054000854
Clapping/brio_4k_A_clapping_5_13.avi,5,all,-18.803688389914377,0.881289541721344
Clapping/brio_4k_A_clapping_5_14.avi,5,train,-18.361474309012156,0.9372117519378662
Clapping/brio_4k_A_clapping_5_15.avi,5,train,-18.410221020380657,0.8965075612068176
Clapping/brio_4k_A_clapping_5_16.avi,5,train,-18.664283128011796,0.8381271958351135
Clapping/brio_4k_A_clapping_5_17.avi,5,val,-17.871685039429437,0.9418361783027649
Clapping/brio_4k_A_clapping_5_18.avi,5,train,-18.131897314539497,0.9145953059196472
Clapping/brio_4k_A_clapping_5_2.avi,5,all,-19.431729270861698,0.7579424381256104
Clapping/brio_4k_A_clapping_5_4.avi,5,all,-18.591844479242962,0.8277893662452698
Clapping/brio_4k_A_clapping_5_3.avi,5,all,-19.10440028281439,0.7776216268539429
Clapping/brio_4k_A_clapping_5_5.avi,5,all,-18.969396205175492,0.7931919693946838
Clapping/brio_4k_A_clapping_5_6.avi,5,train,-18.547392590687824,0.808600127696991
Clapping/brio_4k_A_clapping_5_7.avi,5,val,-18.546407166517007,0.8665636777877808
Clapping/brio_4k_A_clapping_5_9.avi,5,all,-18.49373446320588,0.8706625699996948
Clapping/brio_4k_A_clapping_6_1.avi,5,train,-18.46309536979312,0.8673654198646545
Clapping/brio_4k_A_clapping_5_8.avi,5,train,-19.053186746401206,0.841163694858551
Clapping/brio_4k_A_clapping_6_10.avi,5,all,-17.869474399657477,0.9814289808273315
Clapping/brio_4k_A_clapping_6_11.avi,5,train,-18.071067195672256,0.9514879584312439
Clapping/brio_4k_A_clapping_6_12.avi,5,all,-18.08035665466672,0.9559064507484436
Clapping/brio_4k_A_clapping_6_13.avi,5,all,-17.894773139403416,0.9331490993499756
Clapping/brio_4k_A_clapping_6_14.avi,5,train,-17.880495298476447,0.9835081100463867
Clapping/brio_4k_A_clapping_6_17.avi,5,train,-18.033704505516933,0.9722976684570312
Clapping/brio_4k_A_clapping_6_16.avi,5,train,-18.047307844345386,0.970244288444519
Clapping/brio_4k_A_clapping_6_15.avi,5,train,-17.922783837868618,0.9779961109161377
Clapping/brio_4k_A_clapping_6_18.avi,5,val,-17.836644047782535,0.9671745896339417
Clapping/brio_4k_A_clapping_6_2.avi,5,train,-18.60437633899542,0.8318821787834167
Clapping/brio_4k_A_clapping_6_3.avi,5,train,-18.53438906944715,0.8399360179901123
Clapping/brio_4k_A_clapping_6_5.avi,5,train,-18.053441380078976,0.9695090055465698
Clapping/brio_4k_A_clapping_6_4.avi,5,all,-18.20214283007842,0.9192734360694885
Clapping/brio_4k_A_clapping_6_6.avi,5,train,-18.08983588218689,0.949595034122467
Clapping/brio_4k_A_clapping_6_7.avi,5,all,-18.18103858568136,0.937799870967865
Clapping/brio_4k_A_clapping_6_8.avi,5,train,-17.998644423026306,0.963206946849823
Clapping/brio_4k_A_clapping_6_9.avi,5,train,-17.961542904376984,0.9717050194740295
